#Meteo hourly data
#Site, Solcast_site_11.979359_57.686904
#Country, Sweden
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 57.6869
#Longitude, 11.9794
#Altitude, 60
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,GHI
Year,Month,Day,Hour,Minute,[W/m2]
2007,2,15,8,0,105
2007,2,15,9,0,93
2007,2,15,10,0,102
2007,2,15,11,0,101
2007,2,15,12,0,80
2007,2,15,13,0,73
2007,2,15,14,0,56
2007,2,15,15,0,28
2007,2,15,16,0,0
2007,2,15,17,0,0
2007,2,15,18,0,0
2007,2,15,19,0,0
2007,2,15,20,0,0
2007,2,15,21,0,0
2007,2,15,22,0,0
2007,2,15,23,0,0
2007,2,16,0,0,0
2007,2,16,1,0,0
2007,2,16,2,0,0
2007,2,16,3,0,0
2007,2,16,4,0,0
2007,2,16,5,0,0
2007,2,16,6,0,1
2007,2,16,7,0,25
2007,2,16,8,0,36
2007,2,16,9,0,42
2007,2,16,10,0,35
2007,2,16,11,0,47
2007,2,16,12,0,54
2007,2,16,13,0,67
2007,2,16,14,0,56
2007,2,16,15,0,20
2007,2,16,16,0,0
2007,2,16,17,0,0
2007,2,16,18,0,0
2007,2,16,19,0,0
2007,2,16,20,0,0
2007,2,16,21,0,0
2007,2,16,22,0,0
2007,2,16,23,0,0
2007,2,17,0,0,0
2007,2,17,1,0,0
2007,2,17,2,0,0
2007,2,17,3,0,0
2007,2,17,4,0,0
2007,2,17,5,0,0
2007,2,17,6,0,0
2007,2,17,7,0,18
2007,2,17,8,0,72
2007,2,17,9,0,132
2007,2,17,10,0,180
2007,2,17,11,0,200
2007,2,17,12,0,199
2007,2,17,13,0,161
2007,2,17,14,0,75
2007,2,17,15,0,26
2007,2,17,16,0,0
2007,2,17,17,0,0
2007,2,17,18,0,0
2007,2,17,19,0,0
2007,2,17,20,0,0
2007,2,17,21,0,0
2007,2,17,22,0,0
2007,2,17,23,0,0
2007,2,18,0,0,0
2007,2,18,1,0,0
2007,2,18,2,0,0
2007,2,18,3,0,0
2007,2,18,4,0,0
2007,2,18,5,0,0
2007,2,18,6,0,0
2007,2,18,7,0,16
2007,2,18,8,0,38
2007,2,18,9,0,63
2007,2,18,10,0,92
2007,2,18,11,0,146
2007,2,18,12,0,63
2007,2,18,13,0,63
2007,2,18,14,0,70
2007,2,18,15,0,33
2007,2,18,16,0,1
2007,2,18,17,0,0
2007,2,18,18,0,0
2007,2,18,19,0,0
2007,2,18,20,0,0
2007,2,18,21,0,0
2007,2,18,22,0,0
2007,2,18,23,0,0
2007,2,19,0,0,0
2007,2,19,1,0,0
2007,2,19,2,0,0
2007,2,19,3,0,0
2007,2,19,4,0,0
2007,2,19,5,0,0
2007,2,19,6,0,2
2007,2,19,7,0,20
2007,2,19,8,0,68
2007,2,19,9,0,73
2007,2,19,10,0,72
2007,2,19,11,0,108
2007,2,19,12,0,133
2007,2,19,13,0,116
2007,2,19,14,0,75
2007,2,19,15,0,29
2007,2,19,16,0,0
2007,2,19,17,0,0
2007,2,19,18,0,0
2007,2,19,19,0,0
2007,2,19,20,0,0
2007,2,19,21,0,0
2007,2,19,22,0,0
2007,2,19,23,0,0
2007,2,20,0,0,0
2007,2,20,1,0,0
2007,2,20,2,0,0
2007,2,20,3,0,0
2007,2,20,4,0,0
2007,2,20,5,0,0
2007,2,20,6,0,1
2007,2,20,7,0,37
2007,2,20,8,0,87
2007,2,20,9,0,104
2007,2,20,10,0,90
2007,2,20,11,0,83
2007,2,20,12,0,69
2007,2,20,13,0,90
2007,2,20,14,0,74
2007,2,20,15,0,24
2007,2,20,16,0,0
2007,2,20,17,0,0
2007,2,20,18,0,0
2007,2,20,19,0,0
2007,2,20,20,0,0
2007,2,20,21,0,0
2007,2,20,22,0,0
2007,2,20,23,0,0
2007,2,21,0,0,0
2007,2,21,1,0,0
2007,2,21,2,0,0
2007,2,21,3,0,0
2007,2,21,4,0,0
2007,2,21,5,0,0
2007,2,21,6,0,1
2007,2,21,7,0,22
2007,2,21,8,0,51
2007,2,21,9,0,75
2007,2,21,10,0,110
2007,2,21,11,0,121
2007,2,21,12,0,99
2007,2,21,13,0,84
2007,2,21,14,0,67
2007,2,21,15,0,27
2007,2,21,16,0,0
2007,2,21,17,0,0
2007,2,21,18,0,0
2007,2,21,19,0,0
2007,2,21,20,0,0
2007,2,21,21,0,0
2007,2,21,22,0,0
2007,2,21,23,0,0
2007,2,22,0,0,0
2007,2,22,1,0,0
2007,2,22,2,0,0
2007,2,22,3,0,0
2007,2,22,4,0,0
2007,2,22,5,0,0
2007,2,22,6,0,1
2007,2,22,7,0,31
2007,2,22,8,0,79
2007,2,22,9,0,114
2007,2,22,10,0,126
2007,2,22,11,0,138
2007,2,22,12,0,82
2007,2,22,13,0,74
2007,2,22,14,0,55
2007,2,22,15,0,21
2007,2,22,16,0,0
2007,2,22,17,0,0
2007,2,22,18,0,0
2007,2,22,19,0,0
2007,2,22,20,0,0
2007,2,22,21,0,0
2007,2,22,22,0,0
2007,2,22,23,0,0
2007,2,23,0,0,0
2007,2,23,1,0,0
2007,2,23,2,0,0
2007,2,23,3,0,0
2007,2,23,4,0,0
2007,2,23,5,0,0
2007,2,23,6,0,1
2007,2,23,7,0,17
2007,2,23,8,0,51
2007,2,23,9,0,96
2007,2,23,10,0,128
2007,2,23,11,0,109
2007,2,23,12,0,83
2007,2,23,13,0,64
2007,2,23,14,0,53
2007,2,23,15,0,26
2007,2,23,16,0,0
2007,2,23,17,0,0
2007,2,23,18,0,0
2007,2,23,19,0,0
2007,2,23,20,0,0
2007,2,23,21,0,0
2007,2,23,22,0,0
2007,2,23,23,0,0
2007,2,24,0,0,0
2007,2,24,1,0,0
2007,2,24,2,0,0
2007,2,24,3,0,0
2007,2,24,4,0,0
2007,2,24,5,0,0
2007,2,24,6,0,1
2007,2,24,7,0,36
2007,2,24,8,0,70
2007,2,24,9,0,80
2007,2,24,10,0,139
2007,2,24,11,0,121
2007,2,24,12,0,96
2007,2,24,13,0,74
2007,2,24,14,0,60
2007,2,24,15,0,26
2007,2,24,16,0,0
2007,2,24,17,0,0
2007,2,24,18,0,0
2007,2,24,19,0,0
2007,2,24,20,0,0
2007,2,24,21,0,0
2007,2,24,22,0,0
2007,2,24,23,0,0
2007,2,25,0,0,0
2007,2,25,1,0,0
2007,2,25,2,0,0
2007,2,25,3,0,0
2007,2,25,4,0,0
2007,2,25,5,0,0
2007,2,25,6,0,2
2007,2,25,7,0,31
2007,2,25,8,0,89
2007,2,25,9,0,102
2007,2,25,10,0,75
2007,2,25,11,0,65
2007,2,25,12,0,58
2007,2,25,13,0,31
2007,2,25,14,0,59
2007,2,25,15,0,24
2007,2,25,16,0,2
2007,2,25,17,0,0
2007,2,25,18,0,0
2007,2,25,19,0,0
2007,2,25,20,0,0
2007,2,25,21,0,0
2007,2,25,22,0,0
2007,2,25,23,0,0
2007,2,26,0,0,0
2007,2,26,1,0,0
2007,2,26,2,0,0
2007,2,26,3,0,0
2007,2,26,4,0,0
2007,2,26,5,0,0
2007,2,26,6,0,1
2007,2,26,7,0,21
2007,2,26,8,0,70
2007,2,26,9,0,117
2007,2,26,10,0,150
2007,2,26,11,0,86
2007,2,26,12,0,27
2007,2,26,13,0,61
2007,2,26,14,0,58
2007,2,26,15,0,33
2007,2,26,16,0,3
2007,2,26,17,0,0
2007,2,26,18,0,0
2007,2,26,19,0,0
2007,2,26,20,0,0
2007,2,26,21,0,0
2007,2,26,22,0,0
2007,2,26,23,0,0
2007,2,27,0,0,0
2007,2,27,1,0,0
2007,2,27,2,0,0
2007,2,27,3,0,0
2007,2,27,4,0,0
2007,2,27,5,0,0
2007,2,27,6,0,8
2007,2,27,7,0,47
2007,2,27,8,0,114
2007,2,27,9,0,134
2007,2,27,10,0,128
2007,2,27,11,0,108
2007,2,27,12,0,60
2007,2,27,13,0,107
2007,2,27,14,0,131
2007,2,27,15,0,63
2007,2,27,16,0,7
2007,2,27,17,0,0
2007,2,27,18,0,0
2007,2,27,19,0,0
2007,2,27,20,0,0
2007,2,27,21,0,0
2007,2,27,22,0,0
2007,2,27,23,0,0
2007,2,28,0,0,0
2007,2,28,1,0,0
2007,2,28,2,0,0
2007,2,28,3,0,0
2007,2,28,4,0,0
2007,2,28,5,0,0
2007,2,28,6,0,4
2007,2,28,7,0,33
2007,2,28,8,0,83
2007,2,28,9,0,101
2007,2,28,10,0,94
2007,2,28,11,0,77
2007,2,28,12,0,86
2007,2,28,13,0,136
2007,2,28,14,0,90
2007,2,28,15,0,42
2007,2,28,16,0,4
2007,2,28,17,0,0
2007,2,28,18,0,0
2007,2,28,19,0,0
2007,2,28,20,0,0
2007,2,28,21,0,0
2007,2,28,22,0,0
2007,2,28,23,0,0
2007,3,1,0,0,0
2007,3,1,1,0,0
2007,3,1,2,0,0
2007,3,1,3,0,0
2007,3,1,4,0,0
2007,3,1,5,0,0
2007,3,1,6,0,11
2007,3,1,7,0,51
2007,3,1,8,0,108
2007,3,1,9,0,94
2007,3,1,10,0,134
2007,3,1,11,0,81
2007,3,1,12,0,46
2007,3,1,13,0,151
2007,3,1,14,0,132
2007,3,1,15,0,86
2007,3,1,16,0,11
2007,3,1,17,0,0
2007,3,1,18,0,0
2007,3,1,19,0,0
2007,3,1,20,0,0
2007,3,1,21,0,0
2007,3,1,22,0,0
2007,3,1,23,0,0
2007,3,2,0,0,0
2007,3,2,1,0,0
2007,3,2,2,0,0
2007,3,2,3,0,0
2007,3,2,4,0,0
2007,3,2,5,0,0
2007,3,2,6,0,22
2007,3,2,7,0,110
2007,3,2,8,0,223
2007,3,2,9,0,203
2007,3,2,10,0,187
2007,3,2,11,0,185
2007,3,2,12,0,104
2007,3,2,13,0,187
2007,3,2,14,0,146
2007,3,2,15,0,83
2007,3,2,16,0,13
2007,3,2,17,0,0
2007,3,2,18,0,0
2007,3,2,19,0,0
2007,3,2,20,0,0
2007,3,2,21,0,0
2007,3,2,22,0,0
2007,3,2,23,0,0
2007,3,3,0,0,0
2007,3,3,1,0,0
2007,3,3,2,0,0
2007,3,3,3,0,0
2007,3,3,4,0,0
2007,3,3,5,0,0
2007,3,3,6,0,18
2007,3,3,7,0,95
2007,3,3,8,0,174
2007,3,3,9,0,226
2007,3,3,10,0,329
2007,3,3,11,0,270
2007,3,3,12,0,206
2007,3,3,13,0,169
2007,3,3,14,0,92
2007,3,3,15,0,64
2007,3,3,16,0,10
2007,3,3,17,0,0
2007,3,3,18,0,0
2007,3,3,19,0,0
2007,3,3,20,0,0
2007,3,3,21,0,0
2007,3,3,22,0,0
2007,3,3,23,0,0
2007,3,4,0,0,0
2007,3,4,1,0,0
2007,3,4,2,0,0
2007,3,4,3,0,0
2007,3,4,4,0,0
2007,3,4,5,0,0
2007,3,4,6,0,22
2007,3,4,7,0,84
2007,3,4,8,0,150
2007,3,4,9,0,197
2007,3,4,10,0,321
2007,3,4,11,0,389
2007,3,4,12,0,389
2007,3,4,13,0,328
2007,3,4,14,0,221
2007,3,4,15,0,83
2007,3,4,16,0,18
2007,3,4,17,0,0
2007,3,4,18,0,0
2007,3,4,19,0,0
2007,3,4,20,0,0
2007,3,4,21,0,0
2007,3,4,22,0,0
2007,3,4,23,0,0
2007,3,5,0,0,0
2007,3,5,1,0,0
2007,3,5,2,0,0
2007,3,5,3,0,0
2007,3,5,4,0,0
2007,3,5,5,0,0
2007,3,5,6,0,16
2007,3,5,7,0,78
2007,3,5,8,0,95
2007,3,5,9,0,117
2007,3,5,10,0,110
2007,3,5,11,0,136
2007,3,5,12,0,135
2007,3,5,13,0,124
2007,3,5,14,0,74
2007,3,5,15,0,51
2007,3,5,16,0,12
2007,3,5,17,0,0
2007,3,5,18,0,0
2007,3,5,19,0,0
2007,3,5,20,0,0
2007,3,5,21,0,0
2007,3,5,22,0,0
2007,3,5,23,0,0
2007,3,6,0,0,0
2007,3,6,1,0,0
2007,3,6,2,0,0
2007,3,6,3,0,0
2007,3,6,4,0,0
2007,3,6,5,0,0
2007,3,6,6,0,13
2007,3,6,7,0,51
2007,3,6,8,0,97
2007,3,6,9,0,135
2007,3,6,10,0,158
2007,3,6,11,0,166
2007,3,6,12,0,129
2007,3,6,13,0,124
2007,3,6,14,0,76
2007,3,6,15,0,56
2007,3,6,16,0,11
2007,3,6,17,0,0
2007,3,6,18,0,0
2007,3,6,19,0,0
2007,3,6,20,0,0
2007,3,6,21,0,0
2007,3,6,22,0,0
2007,3,6,23,0,0
2007,3,7,0,0,0
2007,3,7,1,0,0
2007,3,7,2,0,0
2007,3,7,3,0,0
2007,3,7,4,0,0
2007,3,7,5,0,0
2007,3,7,6,0,9
2007,3,7,7,0,36
2007,3,7,8,0,57
2007,3,7,9,0,112
2007,3,7,10,0,91
2007,3,7,11,0,99
2007,3,7,12,0,64
2007,3,7,13,0,76
2007,3,7,14,0,62
2007,3,7,15,0,53
2007,3,7,16,0,12
2007,3,7,17,0,0
2007,3,7,18,0,0
2007,3,7,19,0,0
2007,3,7,20,0,0
2007,3,7,21,0,0
2007,3,7,22,0,0
2007,3,7,23,0,0
2007,3,8,0,0,0
2007,3,8,1,0,0
2007,3,8,2,0,0
2007,3,8,3,0,0
2007,3,8,4,0,0
2007,3,8,5,0,0
2007,3,8,6,0,19
2007,3,8,7,0,76
2007,3,8,8,0,89
2007,3,8,9,0,83
2007,3,8,10,0,118
2007,3,8,11,0,139
2007,3,8,12,0,139
2007,3,8,13,0,253
2007,3,8,14,0,251
2007,3,8,15,0,135
2007,3,8,16,0,28
2007,3,8,17,0,0
2007,3,8,18,0,0
2007,3,8,19,0,0
2007,3,8,20,0,0
2007,3,8,21,0,0
2007,3,8,22,0,0
2007,3,8,23,0,0
2007,3,9,0,0,0
2007,3,9,1,0,0
2007,3,9,2,0,0
2007,3,9,3,0,0
2007,3,9,4,0,0
2007,3,9,5,0,0
2007,3,9,6,0,22
2007,3,9,7,0,69
2007,3,9,8,0,118
2007,3,9,9,0,113
2007,3,9,10,0,182
2007,3,9,11,0,132
2007,3,9,12,0,123
2007,3,9,13,0,112
2007,3,9,14,0,122
2007,3,9,15,0,82
2007,3,9,16,0,20
2007,3,9,17,0,0
2007,3,9,18,0,0
2007,3,9,19,0,0
2007,3,9,20,0,0
2007,3,9,21,0,0
2007,3,9,22,0,0
2007,3,9,23,0,0
2007,3,10,0,0,0
2007,3,10,1,0,0
2007,3,10,2,0,0
2007,3,10,3,0,0
2007,3,10,4,0,0
2007,3,10,5,0,1
2007,3,10,6,0,53
2007,3,10,7,0,141
2007,3,10,8,0,218
2007,3,10,9,0,303
2007,3,10,10,0,241
2007,3,10,11,0,167
2007,3,10,12,0,154
2007,3,10,13,0,127
2007,3,10,14,0,86
2007,3,10,15,0,57
2007,3,10,16,0,13
2007,3,10,17,0,0
2007,3,10,18,0,0
2007,3,10,19,0,0
2007,3,10,20,0,0
2007,3,10,21,0,0
2007,3,10,22,0,0
2007,3,10,23,0,0
2007,3,11,0,0,0
2007,3,11,1,0,0
2007,3,11,2,0,0
2007,3,11,3,0,0
2007,3,11,4,0,0
2007,3,11,5,0,0
2007,3,11,6,0,22
2007,3,11,7,0,44
2007,3,11,8,0,99
2007,3,11,9,0,126
2007,3,11,10,0,121
2007,3,11,11,0,169
2007,3,11,12,0,178
2007,3,11,13,0,188
2007,3,11,14,0,148
2007,3,11,15,0,101
2007,3,11,16,0,25
2007,3,11,17,0,0
2007,3,11,18,0,0
2007,3,11,19,0,0
2007,3,11,20,0,0
2007,3,11,21,0,0
2007,3,11,22,0,0
2007,3,11,23,0,0
2007,3,12,0,0,0
2007,3,12,1,0,0
2007,3,12,2,0,0
2007,3,12,3,0,0
2007,3,12,4,0,0
2007,3,12,5,0,1
2007,3,12,6,0,33
2007,3,12,7,0,97
2007,3,12,8,0,187
2007,3,12,9,0,377
2007,3,12,10,0,453
2007,3,12,11,0,473
2007,3,12,12,0,448
2007,3,12,13,0,382
2007,3,12,14,0,282
2007,3,12,15,0,159
2007,3,12,16,0,41
2007,3,12,17,0,0
2007,3,12,18,0,0
2007,3,12,19,0,0
2007,3,12,20,0,0
2007,3,12,21,0,0
2007,3,12,22,0,0
2007,3,12,23,0,0
2007,3,13,0,0,0
2007,3,13,1,0,0
2007,3,13,2,0,0
2007,3,13,3,0,0
2007,3,13,4,0,0
2007,3,13,5,0,2
2007,3,13,6,0,65
2007,3,13,7,0,152
2007,3,13,8,0,227
2007,3,13,9,0,202
2007,3,13,10,0,160
2007,3,13,11,0,164
2007,3,13,12,0,170
2007,3,13,13,0,200
2007,3,13,14,0,201
2007,3,13,15,0,99
2007,3,13,16,0,41
2007,3,13,17,0,0
2007,3,13,18,0,0
2007,3,13,19,0,0
2007,3,13,20,0,0
2007,3,13,21,0,0
2007,3,13,22,0,0
2007,3,13,23,0,0
2007,3,14,0,0,0
2007,3,14,1,0,0
2007,3,14,2,0,0
2007,3,14,3,0,0
2007,3,14,4,0,0
2007,3,14,5,0,2
2007,3,14,6,0,53
2007,3,14,7,0,175
2007,3,14,8,0,310
2007,3,14,9,0,404
2007,3,14,10,0,463
2007,3,14,11,0,480
2007,3,14,12,0,453
2007,3,14,13,0,385
2007,3,14,14,0,285
2007,3,14,15,0,162
2007,3,14,16,0,40
2007,3,14,17,0,0
2007,3,14,18,0,0
2007,3,14,19,0,0
2007,3,14,20,0,0
2007,3,14,21,0,0
2007,3,14,22,0,0
2007,3,14,23,0,0
2007,3,15,0,0,0
2007,3,15,1,0,0
2007,3,15,2,0,0
2007,3,15,3,0,0
2007,3,15,4,0,0
2007,3,15,5,0,2
2007,3,15,6,0,29
2007,3,15,7,0,103
2007,3,15,8,0,186
2007,3,15,9,0,197
2007,3,15,10,0,271
2007,3,15,11,0,196
2007,3,15,12,0,189
2007,3,15,13,0,155
2007,3,15,14,0,162
2007,3,15,15,0,98
2007,3,15,16,0,32
2007,3,15,17,0,0
2007,3,15,18,0,0
2007,3,15,19,0,0
2007,3,15,20,0,0
2007,3,15,21,0,0
2007,3,15,22,0,0
2007,3,15,23,0,0
2007,3,16,0,0,0
2007,3,16,1,0,0
2007,3,16,2,0,0
2007,3,16,3,0,0
2007,3,16,4,0,0
2007,3,16,5,0,6
2007,3,16,6,0,90
2007,3,16,7,0,220
2007,3,16,8,0,340
2007,3,16,9,0,431
2007,3,16,10,0,392
2007,3,16,11,0,300
2007,3,16,12,0,187
2007,3,16,13,0,152
2007,3,16,14,0,126
2007,3,16,15,0,74
2007,3,16,16,0,19
2007,3,16,17,0,0
2007,3,16,18,0,0
2007,3,16,19,0,0
2007,3,16,20,0,0
2007,3,16,21,0,0
2007,3,16,22,0,0
2007,3,16,23,0,0
2007,3,17,0,0,0
2007,3,17,1,0,0
2007,3,17,2,0,0
2007,3,17,3,0,0
2007,3,17,4,0,0
2007,3,17,5,0,3
2007,3,17,6,0,51
2007,3,17,7,0,113
2007,3,17,8,0,282
2007,3,17,9,0,436
2007,3,17,10,0,500
2007,3,17,11,0,519
2007,3,17,12,0,492
2007,3,17,13,0,420
2007,3,17,14,0,314
2007,3,17,15,0,185
2007,3,17,16,0,55
2007,3,17,17,0,1
2007,3,17,18,0,0
2007,3,17,19,0,0
2007,3,17,20,0,0
2007,3,17,21,0,0
2007,3,17,22,0,0
2007,3,17,23,0,0
2007,3,18,0,0,0
2007,3,18,1,0,0
2007,3,18,2,0,0
2007,3,18,3,0,0
2007,3,18,4,0,0
2007,3,18,5,0,0
2007,3,18,6,0,15
2007,3,18,7,0,61
2007,3,18,8,0,239
2007,3,18,9,0,323
2007,3,18,10,0,360
2007,3,18,11,0,190
2007,3,18,12,0,419
2007,3,18,13,0,275
2007,3,18,14,0,180
2007,3,18,15,0,88
2007,3,18,16,0,23
2007,3,18,17,0,0
2007,3,18,18,0,0
2007,3,18,19,0,0
2007,3,18,20,0,0
2007,3,18,21,0,0
2007,3,18,22,0,0
2007,3,18,23,0,0
2007,3,19,0,0,0
2007,3,19,1,0,0
2007,3,19,2,0,0
2007,3,19,3,0,0
2007,3,19,4,0,0
2007,3,19,5,0,8
2007,3,19,6,0,51
2007,3,19,7,0,53
2007,3,19,8,0,86
2007,3,19,9,0,137
2007,3,19,10,0,295
2007,3,19,11,0,315
2007,3,19,12,0,417
2007,3,19,13,0,410
2007,3,19,14,0,314
2007,3,19,15,0,179
2007,3,19,16,0,70
2007,3,19,17,0,2
2007,3,19,18,0,0
2007,3,19,19,0,0
2007,3,19,20,0,0
2007,3,19,21,0,0
2007,3,19,22,0,0
2007,3,19,23,0,0
2007,3,20,0,0,0
2007,3,20,1,0,0
2007,3,20,2,0,0
2007,3,20,3,0,0
2007,3,20,4,0,0
2007,3,20,5,0,15
2007,3,20,6,0,120
2007,3,20,7,0,254
2007,3,20,8,0,376
2007,3,20,9,0,470
2007,3,20,10,0,523
2007,3,20,11,0,427
2007,3,20,12,0,341
2007,3,20,13,0,326
2007,3,20,14,0,266
2007,3,20,15,0,187
2007,3,20,16,0,77
2007,3,20,17,0,3
2007,3,20,18,0,0
2007,3,20,19,0,0
2007,3,20,20,0,0
2007,3,20,21,0,0
2007,3,20,22,0,0
2007,3,20,23,0,0
2007,3,21,0,0,0
2007,3,21,1,0,0
2007,3,21,2,0,0
2007,3,21,3,0,0
2007,3,21,4,0,0
2007,3,21,5,0,16
2007,3,21,6,0,119
2007,3,21,7,0,251
2007,3,21,8,0,371
2007,3,21,9,0,464
2007,3,21,10,0,518
2007,3,21,11,0,530
2007,3,21,12,0,502
2007,3,21,13,0,430
2007,3,21,14,0,322
2007,3,21,15,0,201
2007,3,21,16,0,74
2007,3,21,17,0,3
2007,3,21,18,0,0
2007,3,21,19,0,0
2007,3,21,20,0,0
2007,3,21,21,0,0
2007,3,21,22,0,0
2007,3,21,23,0,0
2007,3,22,0,0,0
2007,3,22,1,0,0
2007,3,22,2,0,0
2007,3,22,3,0,0
2007,3,22,4,0,0
2007,3,22,5,0,13
2007,3,22,6,0,81
2007,3,22,7,0,242
2007,3,22,8,0,365
2007,3,22,9,0,455
2007,3,22,10,0,508
2007,3,22,11,0,517
2007,3,22,12,0,480
2007,3,22,13,0,404
2007,3,22,14,0,295
2007,3,22,15,0,168
2007,3,22,16,0,48
2007,3,22,17,0,2
2007,3,22,18,0,0
2007,3,22,19,0,0
2007,3,22,20,0,0
2007,3,22,21,0,0
2007,3,22,22,0,0
2007,3,22,23,0,0
2007,3,23,0,0,0
2007,3,23,1,0,0
2007,3,23,2,0,0
2007,3,23,3,0,0
2007,3,23,4,0,0
2007,3,23,5,0,12
2007,3,23,6,0,104
2007,3,23,7,0,241
2007,3,23,8,0,377
2007,3,23,9,0,473
2007,3,23,10,0,530
2007,3,23,11,0,543
2007,3,23,12,0,511
2007,3,23,13,0,370
2007,3,23,14,0,223
2007,3,23,15,0,99
2007,3,23,16,0,41
2007,3,23,17,0,3
2007,3,23,18,0,0
2007,3,23,19,0,0
2007,3,23,20,0,0
2007,3,23,21,0,0
2007,3,23,22,0,0
2007,3,23,23,0,0
2007,3,24,0,0,0
2007,3,24,1,0,0
2007,3,24,2,0,0
2007,3,24,3,0,0
2007,3,24,4,0,0
2007,3,24,5,0,12
2007,3,24,6,0,61
2007,3,24,7,0,201
2007,3,24,8,0,376
2007,3,24,9,0,457
2007,3,24,10,0,531
2007,3,24,11,0,551
2007,3,24,12,0,520
2007,3,24,13,0,451
2007,3,24,14,0,345
2007,3,24,15,0,189
2007,3,24,16,0,74
2007,3,24,17,0,6
2007,3,24,18,0,0
2007,3,24,19,0,0
2007,3,24,20,0,0
2007,3,24,21,0,0
2007,3,24,22,0,0
2007,3,24,23,0,0
2007,3,25,0,0,0
2007,3,25,1,0,0
2007,3,25,2,0,0
2007,3,25,3,0,0
2007,3,25,4,0,0
2007,3,25,5,0,23
2007,3,25,6,0,131
2007,3,25,7,0,269
2007,3,25,8,0,394
2007,3,25,9,0,490
2007,3,25,10,0,548
2007,3,25,11,0,562
2007,3,25,12,0,532
2007,3,25,13,0,461
2007,3,25,14,0,356
2007,3,25,15,0,227
2007,3,25,16,0,94
2007,3,25,17,0,7
2007,3,25,18,0,0
2007,3,25,19,0,0
2007,3,25,20,0,0
2007,3,25,21,0,0
2007,3,25,22,0,0
2007,3,25,23,0,0
2007,3,26,0,0,0
2007,3,26,1,0,0
2007,3,26,2,0,0
2007,3,26,3,0,0
2007,3,26,4,0,0
2007,3,26,5,0,27
2007,3,26,6,0,140
2007,3,26,7,0,274
2007,3,26,8,0,396
2007,3,26,9,0,493
2007,3,26,10,0,551
2007,3,26,11,0,566
2007,3,26,12,0,538
2007,3,26,13,0,469
2007,3,26,14,0,365
2007,3,26,15,0,237
2007,3,26,16,0,103
2007,3,26,17,0,10
2007,3,26,18,0,0
2007,3,26,19,0,0
2007,3,26,20,0,0
2007,3,26,21,0,0
2007,3,26,22,0,0
2007,3,26,23,0,0
2007,3,27,0,0,0
2007,3,27,1,0,0
2007,3,27,2,0,0
2007,3,27,3,0,0
2007,3,27,4,0,0
2007,3,27,5,0,38
2007,3,27,6,0,162
2007,3,27,7,0,300
2007,3,27,8,0,423
2007,3,27,9,0,518
2007,3,27,10,0,575
2007,3,27,11,0,588
2007,3,27,12,0,556
2007,3,27,13,0,484
2007,3,27,14,0,378
2007,3,27,15,0,247
2007,3,27,16,0,110
2007,3,27,17,0,11
2007,3,27,18,0,0
2007,3,27,19,0,0
2007,3,27,20,0,0
2007,3,27,21,0,0
2007,3,27,22,0,0
2007,3,27,23,0,0
2007,3,28,0,0,0
2007,3,28,1,0,0
2007,3,28,2,0,0
2007,3,28,3,0,0
2007,3,28,4,0,0
2007,3,28,5,0,37
2007,3,28,6,0,157
2007,3,28,7,0,292
2007,3,28,8,0,413
2007,3,28,9,0,506
2007,3,28,10,0,561
2007,3,28,11,0,575
2007,3,28,12,0,546
2007,3,28,13,0,475
2007,3,28,14,0,369
2007,3,28,15,0,239
2007,3,28,16,0,104
2007,3,28,17,0,11
2007,3,28,18,0,0
2007,3,28,19,0,0
2007,3,28,20,0,0
2007,3,28,21,0,0
2007,3,28,22,0,0
2007,3,28,23,0,0
2007,3,29,0,0,0
2007,3,29,1,0,0
2007,3,29,2,0,0
2007,3,29,3,0,0
2007,3,29,4,0,0
2007,3,29,5,0,29
2007,3,29,6,0,128
2007,3,29,7,0,263
2007,3,29,8,0,379
2007,3,29,9,0,470
2007,3,29,10,0,526
2007,3,29,11,0,531
2007,3,29,12,0,488
2007,3,29,13,0,433
2007,3,29,14,0,322
2007,3,29,15,0,151
2007,3,29,16,0,60
2007,3,29,17,0,10
2007,3,29,18,0,0
2007,3,29,19,0,0
2007,3,29,20,0,0
2007,3,29,21,0,0
2007,3,29,22,0,0
2007,3,29,23,0,0
2007,3,30,0,0,0
2007,3,30,1,0,0
2007,3,30,2,0,0
2007,3,30,3,0,0
2007,3,30,4,0,0
2007,3,30,5,0,30
2007,3,30,6,0,126
2007,3,30,7,0,260
2007,3,30,8,0,340
2007,3,30,9,0,471
2007,3,30,10,0,523
2007,3,30,11,0,532
2007,3,30,12,0,355
2007,3,30,13,0,302
2007,3,30,14,0,254
2007,3,30,15,0,204
2007,3,30,16,0,81
2007,3,30,17,0,12
2007,3,30,18,0,0
2007,3,30,19,0,0
2007,3,30,20,0,0
2007,3,30,21,0,0
2007,3,30,22,0,0
2007,3,30,23,0,0
2007,3,31,0,0,0
2007,3,31,1,0,0
2007,3,31,2,0,0
2007,3,31,3,0,0
2007,3,31,4,0,1
2007,3,31,5,0,38
2007,3,31,6,0,155
2007,3,31,7,0,291
2007,3,31,8,0,414
2007,3,31,9,0,513
2007,3,31,10,0,569
2007,3,31,11,0,582
2007,3,31,12,0,547
2007,3,31,13,0,475
2007,3,31,14,0,370
2007,3,31,15,0,242
